rule,conf_pca
"<dbo:municipality>(a, b) <= <dbo:capital>(f, b) & <dbo:state>(a, f)",0.079173838
"<dbo:governmentRegion>(a, b) <= <dbo:highestState>(b, f) & <dbo:lowestState>(a, f)",0.079365079
"<dbo:sourcePlace>(a, b) <= <dbo:leftTributary>(a, b)",0.079450711
"<dbo:sourceMountain>(a, b) <= <dbo:leftTributary>(a, b)",0.079450711
"<dbo:designCompany>(a, b) <= <dbo:foundedBy>(f, b) & <dbo:manufacturer>(a, f)",0.07946027
"<dbo:stylisticOrigin>(a, b) <= <dbo:musicFusionGenre>(b, f) & <dbo:stylisticOrigin>(f, a)",0.079507279
"<dbo:musicFusionGenre>(a, b) <= <dbo:musicSubgenre>(a, b)",0.079545455
"<dbo:mouthMountain>(a, b) <= <dbo:mouthMountain>(e, b) & <dbo:riverMouth>(e, a)",0.079567401
"<dbo:mouthMountain>(a, b) <= <dbo:mouthPlace>(e, b) & <dbo:riverMouth>(e, a)",0.079567401
"<dbo:governor>(a, b) <= <dbo:lieutenant>(e, a) & <dbo:successor>(e, b)",0.07960644
"<dbo:administrativeDistrict>(a, b) <= <dbo:administrativeDistrict>(a, f) & <dbo:city>(f, b)",0.079646018
"<dbo:isPartOfMilitaryConflict>(a, b) <= <dbo:battle>(e, b) & <dbo:commander>(a, e)",0.079647733
"<dbo:assembly>(a, b) <= <dbo:assembly>(a, e) & <dbo:capital>(e, b)",0.079665072
"<dbo:leader>(a, b) <= <dbo:party>(e, a) & <dbo:primeMinister>(e, b)",0.07966805
"<dbo:stylisticOrigin>(a, b) <= <dbo:derivative>(e, a) & <dbo:derivative>(e, b)",0.079796265
"<dbo:garrison>(a, b) <= <dbo:country>(e, b) & <dbo:garrison>(a, e)",0.079835082
"<dbo:creator>(a, b) <= <dbo:network>(a, b)",0.079866031
"<dbo:branchTo>(a, b) <= <dbo:branchTo>(a, f) & <dbo:branchTo>(b, f)",0.08
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:sourceConfluence>(e, a) & <dbo:sourceConfluencePlace>(e, b)",0.08
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:sourceConfluence>(e, a) & <dbo:sourceConfluenceMountain>(e, b)",0.08
"<dbo:creativeDirector>(a, b) <= <dbo:creator>(f, b) & <dbo:related>(a, f)",0.08
"<dbo:highestRegion>(a, b) <= <dbo:highestMountain>(a, f) & <dbo:highestMountain>(b, f)",0.08
"<dbo:authority>(a, b) <= <dbo:city>(b, f) & <dbo:region>(a, f)",0.08
"<dbo:owningOrganisation>(a, b) <= <dbo:servingRailwayLine>(a, b)",0.080296479
"<dbo:coach>(a, b) <= <dbo:choreographer>(a, f) & <dbo:formerPartner>(b, f)",0.080321285
"<dbo:vicePresident>(a, b) <= <dbo:president>(f, a) & <dbo:president>(b, f)",0.080357143
"<dbo:affiliation>(a, b) <= <dbo:affiliation>(e, a) & <dbo:affiliation>(e, b)",0.080495356
"<dbo:highestRegion>(a, b) <= <dbo:municipality>(a, f) & <dbo:part>(f, b)",0.080645161
"<dbo:sourcePlace>(a, b) <= <dbo:riverMouth>(a, e) & <dbo:source>(e, b)",0.080645161
"<dbo:thirdDriver>(a, b) <= <dbo:fastestDriver>(a, b)",0.080675422
"<dbo:company>(a, b) <= <dbo:creator>(a, b)",0.080734581
"<dbo:aircraftFighter>(a, b) <= <dbo:aircraftRecon>(a, b)",0.080882353
"<dbo:fastestDriver>(a, b) <= <dbo:thirdDriver>(a, b)",0.080903104
"<dbo:servingRailwayLine>(a, b) <= <dbo:owningOrganisation>(a, b)",0.081097941
"<dbo:homeport>(a, b) <= <dbo:owner>(a, b)",0.081180812
"<dbo:sourceCountry>(a, b) <= <dbo:origin>(f, b) & <dbo:riverMouth>(a, f)",0.081215127
"<dbo:associate>(a, b) <= <dbo:associate>(e, a) & <dbo:associate>(e, b)",0.081247593
"<dbo:notableWork>(a, b) <= <dbo:series>(e, b) & <dbo:writer>(e, a)",0.081325301
"<dbo:primeMinister>(a, b) <= <dbo:successor>(b, a)",0.081357239
"<dbo:mouthCountry>(a, b) <= <dbo:inflow>(e, a) & <dbo:location>(e, b)",0.081481481
"<dbo:associate>(a, b) <= <dbo:successor>(a, b)",0.081602374
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(b, f) & <dbo:municipality>(f, a)",0.081632653
"<dbo:sourcePlace>(a, b) <= <dbo:rightTributary>(a, b)",0.081663327
"<dbo:sourceMountain>(a, b) <= <dbo:rightTributary>(a, b)",0.081663327
"<dbo:lieutenancyArea>(a, b) <= <dbo:deathPlace>(e, a) & <dbo:deathPlace>(e, b)",0.081775701
"<dbo:highestRegion>(a, b) <= <dbo:highestRegion>(b, f) & <dbo:municipality>(f, a)",0.081967213
"<dbo:highestRegion>(a, b) <= <dbo:highestRegion>(b, f) & <dbo:highestState>(f, a)",0.081967213
"<dbo:formerCoach>(a, b) <= <dbo:formerChoreographer>(a, f) & <dbo:formerCoach>(f, b)",0.081967213
"<dbo:child>(a, b) <= <dbo:child>(e, b) & <dbo:child>(a, e)",0.081977472
"<dbo:maintainedBy>(a, b) <= <dbo:countySeat>(b, f) & <dbo:locatedInArea>(a, f)",0.08203125
"<dbo:deputy>(a, b) <= <dbo:deputy>(a, f) & <dbo:deputy>(b, f)",0.082051282
"<dbo:lowestPlace>(a, b) <= <dbo:highestPlace>(a, b)",0.082191781
"<dbo:executiveProducer>(a, b) <= <dbo:producer>(a, b)",0.082207868
"<dbo:nextMission>(a, b) <= <dbo:booster>(a, f) & <dbo:booster>(b, f)",0.082437276
"<dbo:musicSubgenre>(a, b) <= <dbo:musicFusionGenre>(a, e) & <dbo:musicSubgenre>(e, b)",0.082568807
"<dbo:aircraftFighter>(a, b) <= <dbo:aircraftFighter>(a, f) & <dbo:successor>(b, f)",0.082568807
"<dbo:foundedBy>(a, b) <= <dbo:keyPerson>(a, b)",0.082578205
"<dbo:board>(a, b) <= <dbo:employer>(a, b)",0.082608696
"<dbo:artery>(a, b) <= <dbo:branchFrom>(b, f) & <dbo:supplies>(f, a)",0.082644628
"<dbo:primeMinister>(a, b) <= <dbo:president>(a, f) & <dbo:successor>(f, b)",0.083174361
"<dbo:viceChancellor>(a, b) <= <dbo:occupation>(b, a)",0.083333333
"<dbo:highestState>(a, b) <= <dbo:lowestState>(b, a)",0.083333333
"<dbo:aircraftPatrol>(a, b) <= <dbo:aircraftRecon>(a, b)",0.083333333
"<dbo:governmentRegion>(a, b) <= <dbo:location>(f, a) & <dbo:municipality>(b, f)",0.083333333
"<dbo:highestMountain>(a, b) <= <dbo:highestMountain>(e, b) & <dbo:highestRegion>(e, a)",0.083333333
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(b, f) & <dbo:highestState>(f, a)",0.083333333
"<dbo:lowestPlace>(a, b) <= <dbo:isPartOf>(f, b) & <dbo:lowestPlace>(a, f)",0.083333333
"<dbo:narrator>(a, b) <= <dbo:starring>(a, b)",0.083402605
"<dbo:relative>(a, b) <= <dbo:spouse>(a, b)",0.083573487
"<dbo:highestRegion>(a, b) <= <dbo:highestState>(b, f) & <dbo:lowestState>(a, f)",0.084033613
"<dbo:municipality>(a, b) <= <dbo:city>(f, b) & <dbo:region>(a, f)",0.084090909
"<dbo:rival>(a, b) <= <dbo:rival>(f, a) & <dbo:rival>(b, f)",0.084210526
"<dbo:highestState>(a, b) <= <dbo:municipality>(b, a)",0.084507042
"<dbo:previousMission>(a, b) <= <dbo:booster>(a, f) & <dbo:booster>(b, f)",0.084684685
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:successor>(e, a) & <dbo:successor>(e, b)",0.084708471
"<dbo:governmentRegion>(a, b) <= <dbo:highestState>(a, f) & <dbo:part>(f, b)",0.084745763
"<dbo:lyrics>(a, b) <= <dbo:associatedBand>(e, b) & <dbo:musicBy>(a, e)",0.084848485
"<dbo:lyrics>(a, b) <= <dbo:associatedMusicalArtist>(e, b) & <dbo:musicBy>(a, e)",0.084848485
"<dbo:president>(a, b) <= <dbo:successor>(b, a)",0.084861407
"<dbo:manufacturer>(a, b) <= <dbo:parentCompany>(a, e) & <dbo:subsidiary>(e, b)",0.084900864
"<dbo:crewMember>(a, b) <= <dbo:crewMember>(e, b) & <dbo:launchVehicle>(e, a)",0.085106383
"<dbo:aircraftBomber>(a, b) <= <dbo:aircraftBomber>(f, b) & <dbo:commandStructure>(a, f)",0.085245902
"<dbo:musicSubgenre>(a, b) <= <dbo:musicSubgenre>(b, a)",0.085271318
"<dbo:composer>(a, b) <= <dbo:producer>(a, b)",0.085487907
"<dbo:highestRegion>(a, b) <= <dbo:highestState>(b, a)",0.085714286
"<dbo:aircraftRecon>(a, b) <= <dbo:aircraftRecon>(e, b) & <dbo:militaryBranch>(e, a)",0.085714286
"<dbo:lowestPlace>(a, b) <= <dbo:isPartOf>(f, b) & <dbo:lowestMountain>(a, f)",0.085714286
"<dbo:previousEditor>(a, b) <= <dbo:genre>(a, f) & <dbo:religion>(b, f)",0.085714286
"<dbo:board>(a, b) <= <dbo:foundedBy>(b, a)",0.0859375
"<dbo:stylisticOrigin>(a, b) <= <dbo:stylisticOrigin>(e, a) & <dbo:stylisticOrigin>(e, b)",0.086048578
"<dbo:firstAppearance>(a, b) <= <dbo:series>(a, b)",0.086196127
"<dbo:formerChoreographer>(a, b) <= <dbo:coach>(e, b) & <dbo:currentPartner>(e, a)",0.086206897
"<dbo:season>(a, b) <= <dbo:league>(e, b) & <dbo:team>(e, a)",0.086484594
"<dbo:highestRegion>(a, b) <= <dbo:highestPlace>(a, b)",0.086956522
"<dbo:governmentRegion>(a, b) <= <dbo:district>(a, f) & <dbo:part>(f, b)",0.086956522
"<dbo:nationalAffiliation>(a, b) <= <dbo:otherParty>(e, a) & <dbo:party>(e, b)",0.086956522
"<dbo:crosses>(a, b) <= <dbo:locatedInArea>(a, f) & <dbo:sourceRegion>(b, f)",0.086956522
"<dbo:servingRailwayLine>(a, b) <= <dbo:isPartOf>(b, f) & <dbo:type>(a, f)",0.087168381
"<dbo:owningCompany>(a, b) <= <dbo:owningCompany>(a, f) & <dbo:parentCompany>(f, b)",0.087342709
"<dbo:notableIdea>(a, b) <= <dbo:philosophicalSchool>(a, b)",0.087363495
"<dbo:billed>(a, b) <= <dbo:birthPlace>(a, e) & <dbo:isPartOf>(e, b)",0.087398374
"<dbo:foundedBy>(a, b) <= <dbo:owner>(a, b)",0.087445042
"<dbo:crewMember>(a, b) <= <dbo:crewMember>(e, b) & <dbo:landingVehicle>(e, a)",0.087719298
"<dbo:aircraftRecon>(a, b) <= <dbo:aircraftTransport>(a, b)",0.088
"<dbo:narrator>(a, b) <= <dbo:voice>(a, b)",0.088188976
"<dbo:aircraftBomber>(a, b) <= <dbo:aircraftPatrol>(a, b)",0.088235294
"<dbo:memberOfParliament>(a, b) <= <dbo:residence>(b, a)",0.088235294
"<dbo:highestRegion>(a, b) <= <dbo:locatedInArea>(e, b) & <dbo:mountainRange>(e, a)",0.088235294
"<dbo:education>(a, b) <= <dbo:residence>(a, b)",0.088445078
"<dbo:chancellor>(a, b) <= <dbo:president>(a, b)",0.088607595
"<dbo:sisterNewspaper>(a, b) <= <dbo:owner>(b, f) & <dbo:publisher>(a, f)",0.088607595
"<dbo:primeMinister>(a, b) <= <dbo:president>(b, f) & <dbo:primeMinister>(f, a)",0.088716624
"<dbo:nextMission>(a, b) <= <dbo:landingVehicle>(b, f) & <dbo:launchVehicle>(a, f)",0.088888889
"<dbo:highestRegion>(a, b) <= <dbo:highestState>(b, f) & <dbo:location>(f, a)",0.088888889
"<dbo:child>(a, b) <= <dbo:child>(a, f) & <dbo:child>(b, f)",0.088888889
"<dbo:stylisticOrigin>(a, b) <= <dbo:derivative>(b, f) & <dbo:stylisticOrigin>(a, f)",0.089065256
"<dbo:nationalAffiliation>(a, b) <= <dbo:affiliation>(b, a)",0.089285714
"<dbo:placeOfBurial>(a, b) <= <dbo:capital>(f, b) & <dbo:deathPlace>(a, f)",0.089285714
"<dbo:associatedAct>(a, b) <= <http://xmlns.com/foaf/0.1/homepage>(a, f) & <http://xmlns.com/foaf/0.1/homepage>(b, f)",0.089285714
"<dbo:routeStart>(a, b) <= <dbo:city>(a, b)",0.089711418
"<dbo:countySeat>(a, b) <= <dbo:isPartOf>(e, a) & <dbo:isPartOf>(e, b)",0.08974359
"<dbo:previousMission>(a, b) <= <dbo:landingVehicle>(a, f) & <dbo:launchVehicle>(b, f)",0.08988764
"<dbo:musicSubgenre>(a, b) <= <dbo:derivative>(e, a) & <dbo:musicSubgenre>(e, b)",0.08988764
"<dbo:sourceRegion>(a, b) <= <dbo:leftTributary>(e, a) & <dbo:state>(e, b)",0.08988764
"<dbo:branchFrom>(a, b) <= <dbo:branchFrom>(f, b) & <dbo:branchTo>(a, f)",0.090322581
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:predecessor>(e, b) & <dbo:relatedMeanOfTransportation>(a, e)",0.090327169
"<dbo:formerCoach>(a, b) <= <dbo:formerCoach>(f, b) & <dbo:formerCoach>(a, f)",0.090410959
"<dbo:residence>(a, b) <= <dbo:region>(a, b)",0.090440387
"<dbo:hubAirport>(a, b) <= <dbo:parentCompany>(a, e) & <dbo:targetAirport>(e, b)",0.090452261
"<dbo:knownFor>(a, b) <= <dbo:starring>(b, a)",0.090499195
"<dbo:vicePresident>(a, b) <= <dbo:president>(e, a) & <dbo:vicePresident>(e, b)",0.090592334
"<dbo:governmentRegion>(a, b) <= <dbo:part>(a, b)",0.090909091
"<dbo:routeEndLocation>(a, b) <= <dbo:routeJunction>(b, a)",0.090909091
"<dbo:governmentRegion>(a, b) <= <dbo:location>(b, f) & <dbo:lowestState>(f, a)",0.090909091
"<dbo:governmentRegion>(a, b) <= <dbo:city>(e, a) & <dbo:part>(e, b)",0.090909091
"<dbo:highestRegion>(a, b) <= <dbo:location>(e, b) & <dbo:municipality>(e, a)",0.090909091
"<dbo:stylisticOrigin>(a, b) <= <dbo:derivative>(e, b) & <dbo:stylisticOrigin>(a, e)",0.090962441
"<dbo:campus>(a, b) <= <dbo:city>(a, b)",0.090970464
"<dbo:mouthMountain>(a, b) <= <dbo:city>(f, b) & <dbo:riverMouth>(a, f)",0.09117428
"<dbo:highestPlace>(a, b) <= <dbo:mountainRange>(b, a)",0.091340782
"<dbo:crewMember>(a, b) <= <dbo:launchVehicle>(e, a) & <dbo:mission>(b, e)",0.091397849
"<dbo:executiveProducer>(a, b) <= <dbo:director>(e, b) & <dbo:series>(e, a)",0.091472868
"<dbo:isPartOfWineRegion>(a, b) <= <dbo:wineProduced>(a, f) & <dbo:wineProduced>(b, f)",0.092307692
"<dbo:countySeat>(a, b) <= <dbo:location>(e, b) & <dbo:operator>(e, a)",0.092421442
"<dbo:stylisticOrigin>(a, b) <= <dbo:derivative>(a, f) & <dbo:derivative>(b, f)",0.093103448
"<dbo:routeEnd>(a, b) <= <dbo:city>(a, b)",0.093150685
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:successor>(a, b)",0.093174431
"<dbo:highestPlace>(a, b) <= <dbo:region>(a, f) & <dbo:state>(f, b)",0.093220339
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:predecessor>(a, f) & <dbo:predecessor>(b, f)",0.093232044
"<dbo:jurisdiction>(a, b) <= <dbo:headquarter>(a, b)",0.093273036
"<dbo:jurisdiction>(a, b) <= <dbo:location>(a, b)",0.093273036
"<dbo:governor>(a, b) <= <dbo:lieutenant>(f, a) & <dbo:successor>(b, f)",0.093319194
"<dbo:musicSubgenre>(a, b) <= <dbo:musicFusionGenre>(a, b)",0.093333333
"<dbo:branchTo>(a, b) <= <dbo:branchFrom>(e, b) & <dbo:branchTo>(a, e)",0.093333333
"<dbo:homeport>(a, b) <= <dbo:country>(a, b)",0.093484419
"<dbo:regionServed>(a, b) <= <dbo:locationCity>(a, b)",0.093668407
"<dbo:currentPartner>(a, b) <= <dbo:formerPartner>(b, a)",0.093877551
"<dbo:instrument>(a, b) <= <dbo:occupation>(a, b)",0.094000961
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:region>(a, b)",0.094339623
"<dbo:sourceConfluencePlace>(a, b) <= <dbo:region>(a, b)",0.094339623
"<dbo:primeMinister>(a, b) <= <dbo:leaderName>(f, b) & <dbo:nationality>(a, f)",0.094349404
"<dbo:derivative>(a, b) <= <dbo:musicFusionGenre>(f, b) & <dbo:musicFusionGenre>(a, f)",0.094594595
"<dbo:board>(a, b) <= <dbo:keyPerson>(b, a)",0.094629156
"<dbo:writer>(a, b) <= <dbo:editing>(a, b)",0.094680911
"<dbo:currentPartner>(a, b) <= <dbo:coach>(a, f) & <dbo:coach>(b, f)",0.094805195
"<dbo:gameArtist>(a, b) <= <dbo:writer>(a, b)",0.094890511
"<dbo:lowestMountain>(a, b) <= <dbo:highestPlace>(a, b)",0.095238095
"<dbo:creativeDirector>(a, b) <= <dbo:series>(e, a) & <dbo:writer>(e, b)",0.095238095
"<dbo:highestRegion>(a, b) <= <dbo:district>(e, b) & <dbo:region>(e, a)",0.095238095
"<dbo:musicSubgenre>(a, b) <= <dbo:musicFusionGenre>(e, b) & <dbo:musicFusionGenre>(a, e)",0.095238095
"<dbo:musicSubgenre>(a, b) <= <dbo:derivative>(b, f) & <dbo:musicFusionGenre>(a, f)",0.095652174
"<dbo:parentCompany>(a, b) <= <dbo:parentCompany>(f, b) & <dbo:parentCompany>(a, f)",0.095787362
"<dbo:derivative>(a, b) <= <dbo:musicFusionGenre>(a, f) & <dbo:musicSubgenre>(b, f)",0.095890411
"<dbo:highestRegion>(a, b) <= <dbo:highestState>(b, a) & <dbo:municipality>(b, a)",0.095890411
"<dbo:aircraftAttack>(a, b) <= <dbo:aircraftFighter>(a, b)",0.096463023
"<dbo:restingPlace>(a, b) <= <dbo:birthPlace>(a, b)",0.096555742
"<dbo:narrator>(a, b) <= <dbo:writer>(a, b)",0.096690796
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(e, b) & <dbo:highestState>(a, e)",0.096774194
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:predecessor>(b, e) & <dbo:successor>(e, a)",0.096956032
"<dbo:source>(a, b) <= <dbo:rightTributary>(a, b) & <dbo:riverMouth>(b, a)",0.097345133
"<dbo:primeMinister>(a, b) <= <dbo:president>(b, f) & <dbo:successor>(a, f)",0.097378277
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(f, a) & <dbo:highestState>(b, f)",0.097560976
"<dbo:starring>(a, b) <= <dbo:producer>(a, b)",0.097663419
"<dbo:militaryRank>(a, b) <= <dbo:militaryRank>(f, b) & <dbo:president>(a, f)",0.097959184
"<dbo:subsidiary>(a, b) <= <dbo:subsidiary>(e, b) & <dbo:successor>(e, a)",0.097982709
"<dbo:jurisdiction>(a, b) <= <dbo:capital>(b, f) & <dbo:headquarter>(a, f)",0.098033545
"<dbo:jurisdiction>(a, b) <= <dbo:capital>(b, f) & <dbo:location>(a, f)",0.098033545
"<dbo:aircraftBomber>(a, b) <= <dbo:aircraftRecon>(a, b)",0.098039216
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:predecessor>(f, a) & <dbo:successor>(b, f)",0.098130841
"<dbo:jurisdiction>(a, b) <= <dbo:birthPlace>(f, b) & <dbo:leader>(a, f)",0.098440546
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:relatedMeanOfTransportation>(a, e) & <dbo:successor>(e, b)",0.098457223
"<dbo:branchTo>(a, b) <= <dbo:branchFrom>(f, a) & <dbo:branchTo>(b, f)",0.098591549
"<dbo:stylisticOrigin>(a, b) <= <dbo:derivative>(e, b) & <dbo:musicFusionGenre>(e, a)",0.098591549
"<dbo:subsidiary>(a, b) <= <dbo:parentCompany>(b, f) & <dbo:successor>(a, f)",0.098630137
"<dbo:highestRegion>(a, b) <= <dbo:municipality>(a, b)",0.098765432
"<dbo:deputy>(a, b) <= <dbo:primeMinister>(f, a) & <dbo:primeMinister>(b, f)",0.099099099
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:relatedMeanOfTransportation>(f, a) & <dbo:successor>(b, f)",0.099350046
"<dbo:associationOfLocalGovernment>(a, b) <= <dbo:district>(a, b)",0.099547511
"<dbo:showJudge>(a, b) <= <dbo:creator>(a, b)",0.0995671
"<dbo:firstWin>(a, b) <= <dbo:firstDriver>(b, a)",0.099780702
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(f, a) & <dbo:municipality>(b, f)",0.1
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:leftTributary>(e, a) & <dbo:sourcePlace>(e, b)",0.1
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:city>(e, b) & <dbo:leftTributary>(e, a)",0.1
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:leftTributary>(e, a) & <dbo:sourceMountain>(e, b)",0.1
"<dbo:creativeDirector>(a, b) <= <dbo:creator>(a, b) & <dbo:executiveProducer>(a, b)",0.1
"<dbo:sisterNewspaper>(a, b) <= <dbo:division>(e, a) & <dbo:division>(e, b)",0.1
"<dbo:highestRegion>(a, b) <= <dbo:governmentRegion>(e, b) & <dbo:municipality>(a, e)",0.1
"<dbo:placeOfBurial>(a, b) <= <dbo:birthPlace>(a, f) & <dbo:capital>(f, b)",0.1
"<dbo:incumbent>(a, b) <= <dbo:governor>(f, b) & <dbo:opponent>(a, f)",0.1
"<dbo:narrator>(a, b) <= <dbo:director>(a, b)",0.100093985
"<dbo:sourcePlace>(a, b) <= <dbo:rightTributary>(a, b) & <dbo:riverMouth>(b, a)",0.100126743
"<dbo:sourcePlace>(a, b) <= <dbo:leftTributary>(a, b) & <dbo:riverMouth>(b, a)",0.100701083
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:predecessor>(a, f) & <dbo:successor>(f, b)",0.100858369
"<dbo:associatedAct>(a, b) <= <dbo:endingTheme>(e, b) & <dbo:starring>(e, a)",0.101123596
"<dbo:countySeat>(a, b) <= <dbo:location>(e, b) & <dbo:owner>(e, a)",0.10125448
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:relatedMeanOfTransportation>(e, a) & <dbo:successor>(e, b)",0.101303912
"<dbo:highestRegion>(a, b) <= <dbo:city>(a, b)",0.101449275
"<dbo:canonizedPlace>(a, b) <= <dbo:deathPlace>(a, b)",0.101449275
"<dbo:lastWin>(a, b) <= <dbo:firstDriver>(b, a)",0.101528384
"<dbo:lieutenancyArea>(a, b) <= <dbo:birthPlace>(e, a) & <dbo:birthPlace>(e, b)",0.102013423
"<dbo:militaryRank>(a, b) <= <dbo:militaryRank>(e, b) & <dbo:president>(e, a)",0.102150538
"<dbo:narrator>(a, b) <= <dbo:presenter>(a, b)",0.102228047
"<dbo:beatifiedPlace>(a, b) <= <dbo:deathPlace>(a, b)",0.102339181
"<dbo:portrayer>(a, b) <= <dbo:guest>(e, b) & <dbo:lastAppearance>(a, e)",0.102669405
"<dbo:sourceRegion>(a, b) <= <dbo:riverMouth>(e, a) & <dbo:state>(e, b)",0.102803738
"<dbo:parentCompany>(a, b) <= <dbo:parentCompany>(e, a) & <dbo:parentCompany>(e, b)",0.102941176
"<dbo:lieutenancyArea>(a, b) <= <dbo:location>(e, a) & <dbo:location>(e, b)",0.103238866
"<dbo:owningCompany>(a, b) <= <dbo:keyPerson>(a, b)",0.103406326
"<dbo:governmentRegion>(a, b) <= <dbo:district>(b, f) & <dbo:lowestState>(a, f)",0.103448276
"<dbo:stylisticOrigin>(a, b) <= <dbo:derivative>(b, f) & <dbo:musicSubgenre>(a, f)",0.103448276
"<dbo:lastAppearance>(a, b) <= <dbo:firstAppearance>(e, b) & <dbo:relative>(e, a)",0.103626943
"<dbo:product>(a, b) <= <dbo:developer>(b, a)",0.103641714
"<dbo:musicSubgenre>(a, b) <= <dbo:musicFusionGenre>(a, f) & <dbo:musicFusionGenre>(b, f)",0.103703704
"<dbo:variantOf>(a, b) <= <dbo:predecessor>(a, f) & <dbo:predecessor>(b, f)",0.103773585
"<dbo:variantOf>(a, b) <= <dbo:successor>(a, f) & <dbo:successor>(b, f)",0.103792415
"<dbo:growingGrape>(a, b) <= <dbo:isPartOfWineRegion>(a, f) & <dbo:wineRegion>(b, f)",0.104271357
"<dbo:owningCompany>(a, b) <= <dbo:owner>(f, b) & <dbo:owningCompany>(a, f)",0.104341203
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:riverMouth>(a, e) & <dbo:sourcePlace>(e, b)",0.104477612
"<dbo:sourceConfluenceMountain>(a, b) <= <dbo:riverMouth>(a, f) & <dbo:sourceMountain>(f, b)",0.104477612
"<dbo:ethnicGroup>(a, b) <= <dbo:populationPlace>(b, a)",0.104509664
"<dbo:crewMember>(a, b) <= <dbo:landingVehicle>(e, a) & <dbo:mission>(b, e)",0.104761905
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:successor>(a, f) & <dbo:successor>(b, f)",0.104768301
"<dbo:parentCompany>(a, b) <= <dbo:developer>(e, a) & <dbo:publisher>(e, b)",0.104938272
"<dbo:majorShrine>(a, b) <= <dbo:canonizedPlace>(a, b)",0.105022831
"<dbo:federalState>(a, b) <= <dbo:administrativeDistrict>(a, f) & <dbo:capital>(b, f)",0.105193076
"<dbo:translator>(a, b) <= <dbo:notableWork>(b, a)",0.105263158
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(e, b) & <dbo:municipality>(e, a)",0.105263158
"<dbo:governmentRegion>(a, b) <= <dbo:highestRegion>(e, b) & <dbo:highestState>(e, a)",0.105263158
"<dbo:highestRegion>(a, b) <= <dbo:district>(e, b) & <dbo:state>(e, a)",0.105263158
"<dbo:billed>(a, b) <= <dbo:billed>(a, f) & <dbo:isPartOf>(f, b)",0.10571185
"<dbo:isPartOfMilitaryConflict>(a, b) <= <dbo:isPartOfMilitaryConflict>(f, b) & <dbo:isPartOfMilitaryConflict>(a, f)",0.106162162
"<dbo:executiveProducer>(a, b) <= <dbo:director>(a, b)",0.106180666
"<dbo:routeJunction>(a, b) <= <dbo:routeEnd>(b, a)",0.106187517
"<dbo:billed>(a, b) <= <dbo:birthPlace>(e, b) & <dbo:trainer>(a, e)",0.1062417
"<dbo:source>(a, b) <= <dbo:leftTributary>(a, b) & <dbo:riverMouth>(b, a)",0.10625
"<dbo:aircraftFighter>(a, b) <= <dbo:aircraftFighter>(a, f) & <dbo:predecessor>(f, b)",0.106299213
"<dbo:owningOrganisation>(a, b) <= <dbo:keyPerson>(e, b) & <dbo:owner>(a, e)",0.106336489
"<dbo:owningOrganisation>(a, b) <= <dbo:keyPerson>(e, b) & <dbo:owningOrganisation>(a, e)",0.106336489
"<dbo:billed>(a, b) <= <dbo:birthPlace>(a, e) & <dbo:largestCity>(e, b)",0.106481481
"<dbo:governmentRegion>(a, b) <= <dbo:highestState>(f, a) & <dbo:location>(b, f)",0.106666667
"<dbo:musicFusionGenre>(a, b) <= <dbo:musicFusionGenre>(b, a)",0.106796117
"<dbo:creativeDirector>(a, b) <= <dbo:developer>(a, b)",0.107142857
"<dbo:governmentRegion>(a, b) <= <dbo:river>(a, f) & <dbo:river>(b, f)",0.107142857
"<dbo:maidenFlightRocket>(a, b) <= <dbo:comparable>(b, f) & <dbo:maidenFlightRocket>(a, f)",0.107142857
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(f, b) & <dbo:municipality>(a, f)",0.107142857
"<dbo:governmentPosition>(a, b) <= <dbo:governmentPosition>(e, b) & <dbo:municipality>(e, a)",0.107142857
"<dbo:governor>(a, b) <= <dbo:governor>(f, b) & <dbo:lieutenant>(a, f)",0.107526882
"<dbo:relatedMeanOfTransportation>(a, b) <= <dbo:predecessor>(e, a) & <dbo:predecessor>(e, b)",0.107551487
